Framework;Language;Task;CRF;Seed;Mini batches;Epochs;Patience;Total words;Total errors;Accuracy;OOV-words;OOV-Errors;OOV accuracy;Training time;Evaluation time;Epochs Run;ADJ, ADJ;ADJ, ADP;ADJ, ADV;ADJ, AUX;ADJ, CCONJ;ADJ, DET;ADJ, INTJ;ADJ, NOUN;ADJ, NUM;ADJ, PART;ADJ, PRON;ADJ, PROPN;ADJ, PUNCT;ADJ, SCONJ;ADJ, SYM;ADJ, VERB;ADJ, X;ADP, ADJ;ADP, ADP;ADP, ADV;ADP, AUX;ADP, CCONJ;ADP, DET;ADP, INTJ;ADP, NOUN;ADP, NUM;ADP, PART;ADP, PRON;ADP, PROPN;ADP, PUNCT;ADP, SCONJ;ADP, SYM;ADP, VERB;ADP, X;ADV, ADJ;ADV, ADP;ADV, ADV;ADV, AUX;ADV, CCONJ;ADV, DET;ADV, INTJ;ADV, NOUN;ADV, NUM;ADV, PART;ADV, PRON;ADV, PROPN;ADV, PUNCT;ADV, SCONJ;ADV, SYM;ADV, VERB;ADV, X;AUX, ADJ;AUX, ADP;AUX, ADV;AUX, AUX;AUX, CCONJ;AUX, DET;AUX, INTJ;AUX, NOUN;AUX, NUM;AUX, PART;AUX, PRON;AUX, PROPN;AUX, PUNCT;AUX, SCONJ;AUX, SYM;AUX, VERB;AUX, X;CCONJ, ADJ;CCONJ, ADP;CCONJ, ADV;CCONJ, AUX;CCONJ, CCONJ;CCONJ, DET;CCONJ, INTJ;CCONJ, NOUN;CCONJ, NUM;CCONJ, PART;CCONJ, PRON;CCONJ, PROPN;CCONJ, PUNCT;CCONJ, SCONJ;CCONJ, SYM;CCONJ, VERB;CCONJ, X;DET, ADJ;DET, ADP;DET, ADV;DET, AUX;DET, CCONJ;DET, DET;DET, INTJ;DET, NOUN;DET, NUM;DET, PART;DET, PRON;DET, PROPN;DET, PUNCT;DET, SCONJ;DET, SYM;DET, VERB;DET, X;INTJ, ADJ;INTJ, ADP;INTJ, ADV;INTJ, AUX;INTJ, CCONJ;INTJ, DET;INTJ, INTJ;INTJ, NOUN;INTJ, NUM;INTJ, PART;INTJ, PRON;INTJ, PROPN;INTJ, PUNCT;INTJ, SCONJ;INTJ, SYM;INTJ, VERB;INTJ, X;NOUN, ADJ;NOUN, ADP;NOUN, ADV;NOUN, AUX;NOUN, CCONJ;NOUN, DET;NOUN, INTJ;NOUN, NOUN;NOUN, NUM;NOUN, PART;NOUN, PRON;NOUN, PROPN;NOUN, PUNCT;NOUN, SCONJ;NOUN, SYM;NOUN, VERB;NOUN, X;NUM, ADJ;NUM, ADP;NUM, ADV;NUM, AUX;NUM, CCONJ;NUM, DET;NUM, INTJ;NUM, NOUN;NUM, NUM;NUM, PART;NUM, PRON;NUM, PROPN;NUM, PUNCT;NUM, SCONJ;NUM, SYM;NUM, VERB;NUM, X;PART, ADJ;PART, ADP;PART, ADV;PART, AUX;PART, CCONJ;PART, DET;PART, INTJ;PART, NOUN;PART, NUM;PART, PART;PART, PRON;PART, PROPN;PART, PUNCT;PART, SCONJ;PART, SYM;PART, VERB;PART, X;PRON, ADJ;PRON, ADP;PRON, ADV;PRON, AUX;PRON, CCONJ;PRON, DET;PRON, INTJ;PRON, NOUN;PRON, NUM;PRON, PART;PRON, PRON;PRON, PROPN;PRON, PUNCT;PRON, SCONJ;PRON, SYM;PRON, VERB;PRON, X;PROPN, ADJ;PROPN, ADP;PROPN, ADV;PROPN, AUX;PROPN, CCONJ;PROPN, DET;PROPN, INTJ;PROPN, NOUN;PROPN, NUM;PROPN, PART;PROPN, PRON;PROPN, PROPN;PROPN, PUNCT;PROPN, SCONJ;PROPN, SYM;PROPN, VERB;PROPN, X;PUNCT, ADJ;PUNCT, ADP;PUNCT, ADV;PUNCT, AUX;PUNCT, CCONJ;PUNCT, DET;PUNCT, INTJ;PUNCT, NOUN;PUNCT, NUM;PUNCT, PART;PUNCT, PRON;PUNCT, PROPN;PUNCT, PUNCT;PUNCT, SCONJ;PUNCT, SYM;PUNCT, VERB;PUNCT, X;SCONJ, ADJ;SCONJ, ADP;SCONJ, ADV;SCONJ, AUX;SCONJ, CCONJ;SCONJ, DET;SCONJ, INTJ;SCONJ, NOUN;SCONJ, NUM;SCONJ, PART;SCONJ, PRON;SCONJ, PROPN;SCONJ, PUNCT;SCONJ, SCONJ;SCONJ, SYM;SCONJ, VERB;SCONJ, X;SYM, ADJ;SYM, ADP;SYM, ADV;SYM, AUX;SYM, CCONJ;SYM, DET;SYM, INTJ;SYM, NOUN;SYM, NUM;SYM, PART;SYM, PRON;SYM, PROPN;SYM, PUNCT;SYM, SCONJ;SYM, SYM;SYM, VERB;SYM, X;VERB, ADJ;VERB, ADP;VERB, ADV;VERB, AUX;VERB, CCONJ;VERB, DET;VERB, INTJ;VERB, NOUN;VERB, NUM;VERB, PART;VERB, PRON;VERB, PROPN;VERB, PUNCT;VERB, SCONJ;VERB, SYM;VERB, VERB;VERB, X;X, ADJ;X, ADP;X, ADV;X, AUX;X, CCONJ;X, DET;X, INTJ;X, NOUN;X, NUM;X, PART;X, PRON;X, PROPN;X, PUNCT;X, SCONJ;X, SYM;X, VERB;X, X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;421213;32;50;3;13412;5330;60,3%;-1;-1;0,0%;249,1496942;1,39481926;7;199;6;11;21;23;96;0;33;55;35;66;29;3;20;0;23;0;213;2299;39;54;112;80;0;215;87;72;56;72;24;48;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;1;818;4;0;0;9;0;3;1;0;6;10;0;147;0;2;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;11;0;0;0;0;5;0;3;1;1;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;316;203;35;38;33;27;0;2491;77;53;179;216;15;35;0;218;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0;4;0;1;0;0;30;1;0;0;0;0;0;134;272;25;15;74;22;0;618;47;86;119;1197;61;55;0;62;6;7;1;2;0;64;9;0;3;1;2;32;3;523;78;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;11;9;13;2;1;0;28;4;44;3;6;0;0;0;520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;521403;1;1;None;13412;6582;50,9%;-1;-1;0,0%;807,8667192;1,644126892;1;449;23;30;1;8;55;0;47;54;26;31;9;2;1;0;6;0;13;1451;11;7;27;12;0;38;13;23;28;13;4;10;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;12;2;771;3;0;0;14;1;8;6;3;3;6;0;90;0;7;2;1;0;5;6;0;2;3;2;5;0;0;5;0;0;0;0;0;0;0;0;19;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;29;3;5;2;8;0;1471;17;30;3;41;0;2;0;39;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;22;0;0;1;2;103;1;0;2;0;0;0;421;1259;69;166;215;121;0;1795;181;182;301;1451;104;176;0;381;6;0;0;0;0;47;0;0;0;0;1;0;0;519;37;0;0;0;0;2;1;1;3;1;0;7;0;2;9;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;28;4;8;1;1;0;28;3;20;1;6;0;0;0;583;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;521403;1;5;None;13412;4318;67,8%;-1;-1;0,0%;4098,569293;1,568058014;5;436;4;6;0;0;16;0;31;18;0;1;2;0;0;0;1;0;245;2550;50;63;123;107;0;281;128;126;106;120;31;80;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;13;2;859;19;3;0;35;6;7;6;5;9;11;0;92;0;5;0;1;0;7;4;0;3;3;0;5;0;0;8;0;0;0;8;0;1;0;3;41;0;2;2;0;12;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;157;35;28;37;29;0;2682;88;84;130;204;18;45;0;223;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;3;7;0;7;33;0;4;5;0;196;2;0;14;0;2;2;43;69;15;1;61;6;0;341;18;51;25;1182;53;23;0;20;4;0;0;0;0;14;0;0;0;0;7;0;0;503;26;0;0;0;1;3;1;0;39;3;0;6;0;1;8;1;18;36;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;8;4;8;2;3;0;17;5;20;3;7;0;0;0;602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;521403;1;50;3;13412;4450;66,8%;-1;-1;0,0%;4339,687726;1,563884735;5;591;36;38;6;15;52;0;74;79;54;40;40;3;10;0;25;0;151;2436;36;38;112;68;0;247;90;95;84;132;32;70;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;853;2;0;0;9;0;1;1;4;4;9;0;101;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;29;0;2;0;4;52;0;20;6;1;14;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;161;17;21;29;27;0;2555;67;47;106;203;21;22;0;202;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;5;0;0;33;0;3;0;0;180;2;0;7;0;1;0;44;134;16;5;63;6;0;424;23;57;48;1130;43;35;0;32;5;3;2;5;0;80;0;0;3;5;12;8;4;528;75;0;0;0;4;11;2;17;6;5;0;3;0;1;7;1;1;13;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;18;1;19;1;1;0;63;3;28;4;6;0;0;0;624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;521403;8;1;None;13412;6374;52,5%;-1;-1;0,0%;116,1831985;1,759643078;1;160;12;8;26;22;77;0;21;31;41;54;16;2;16;0;26;0;157;1910;25;50;87;69;0;170;58;62;54;40;11;26;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;684;3;0;0;8;0;3;1;0;3;14;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;265;174;27;42;24;20;0;2025;33;26;132;141;8;30;0;167;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;317;694;52;131;129;69;0;1139;146;125;211;1324;88;129;0;242;6;2;1;2;0;44;8;0;1;1;0;25;0;519;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;15;7;26;3;2;0;38;4;39;3;3;1;0;0;404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;521403;8;5;None;13412;5084;62,1%;-1;-1;0,0%;623,5550928;1,721509218;5;533;11;29;9;18;59;0;62;65;24;37;10;1;8;0;12;0;139;2122;31;45;90;68;0;172;73;81;75;60;25;70;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;815;1;0;0;10;0;2;2;1;3;3;0;73;0;3;0;1;0;1;6;0;1;3;0;5;1;0;6;0;0;0;4;0;0;0;3;39;0;2;1;0;16;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;174;22;30;23;14;0;2261;36;61;108;116;12;17;0;220;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;19;0;0;1;0;110;0;0;8;0;0;0;181;479;34;54;103;37;0;860;90;102;125;1329;68;83;0;136;6;2;4;2;0;64;0;0;6;0;4;8;1;523;40;0;2;0;0;6;0;2;2;0;0;0;0;0;3;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;6;1;4;1;3;0;28;4;22;3;4;0;0;0;586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;521403;8;50;3;13412;4561;66,0%;-1;-1;0,0%;1563,285914;1,722307444;12;545;6;21;1;8;62;0;54;51;25;31;18;2;10;0;12;0;147;2312;43;47;115;67;0;186;90;87;83;70;27;71;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;0;855;3;0;0;7;0;2;1;1;3;6;0;74;0;5;1;2;0;8;6;0;4;1;0;6;2;2;10;0;2;0;5;0;0;0;3;42;0;1;2;0;15;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;170;24;23;34;19;0;2535;80;69;118;172;15;29;0;243;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;1;25;0;1;0;0;146;0;0;5;0;0;0;101;295;22;26;76;23;0;587;41;89;81;1256;61;53;0;69;5;0;0;0;0;57;0;0;0;4;2;0;0;522;55;0;0;0;1;8;0;2;6;0;0;2;0;0;8;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;6;5;5;1;1;0;25;4;22;3;4;0;0;0;625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;521403;32;1;None;13412;8712;35,0%;-1;-1;0,0%;34,19698334;1,80774188;1;41;16;1;1;7;28;0;10;8;7;10;2;0;0;0;1;0;46;1099;6;11;18;17;0;87;18;27;20;15;3;3;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;524;3;1;0;5;0;15;3;0;4;0;0;220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;104;23;13;5;10;0;891;24;21;51;59;4;3;0;69;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;639;1570;85;383;275;188;0;2289;220;199;404;1441;125;240;0;571;6;1;0;0;8;2;0;0;1;0;0;1;0;495;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;18;7;19;2;1;0;119;3;27;3;7;1;0;0;209;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;521403;32;5;None;13412;5347;60,1%;-1;-1;0,0%;190,6519957;1,570289612;5;215;7;10;20;22;99;0;36;57;38;68;28;3;20;0;24;0;216;2261;34;52;112;80;0;209;82;71;65;67;24;45;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;1;822;3;1;0;9;0;4;1;1;6;14;0;151;0;4;0;2;0;0;0;0;3;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;306;199;38;33;35;25;0;2469;79;47;175;199;11;40;0;210;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;0;0;3;0;1;0;0;36;1;0;0;0;0;0;131;310;26;20;76;26;0;642;48;88;110;1219;64;56;0;66;5;6;1;1;0;62;10;0;4;2;2;34;1;524;72;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;103;11;10;12;2;1;0;29;4;46;3;7;0;0;0;519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;521403;32;50;3;13412;5777;56,9%;-1;-1;0,0%;274,2475059;1,596928596;8;205;5;7;27;29;96;0;31;48;26;59;26;2;19;0;30;0;228;2228;33;71;116;87;0;199;83;76;71;65;24;50;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;2;707;12;2;0;8;0;17;1;1;2;11;0;234;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262;204;37;84;35;26;0;2394;69;49;197;190;11;47;0;233;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;19;0;0;0;0;0;0;152;350;29;46;82;25;0;675;69;91;116;1237;67;79;0;93;6;5;1;1;2;35;5;0;0;1;0;22;0;525;40;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;19;13;22;3;1;0;94;3;37;6;5;1;0;0;320;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;613321;1;1;None;13412;4594;65,7%;-1;-1;0,0%;806,9022374;1,569243431;1;615;30;41;11;24;60;0;130;78;56;42;46;4;8;0;30;0;145;2341;36;48;101;68;0;211;83;89;79;89;27;75;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9;0;832;7;1;0;7;0;2;6;1;3;10;0;88;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;26;0;1;0;3;46;0;19;4;0;13;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;160;14;22;30;20;0;2416;52;52;103;175;20;23;0;192;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;10;39;0;7;9;0;192;8;1;20;0;3;0;73;240;21;19;76;10;0;566;43;74;48;1195;56;56;0;70;6;0;0;0;0;25;0;0;0;0;2;0;0;508;25;0;0;0;4;5;3;0;34;0;0;8;0;0;6;2;13;27;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;17;1;27;2;1;0;37;4;21;3;6;0;0;0;646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;613321;1;5;None;13412;4871;63,7%;-1;-1;0,0%;4150,454925;1,594174385;5;506;5;21;1;9;39;0;62;51;18;21;15;1;11;0;15;0;192;2275;47;69;110;86;0;260;109;100;101;102;32;60;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;791;4;0;0;1;0;1;1;0;3;0;0;48;0;6;1;3;6;16;9;0;5;3;1;16;2;5;20;0;11;0;4;0;3;0;4;43;0;15;5;0;15;2;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;219;26;36;49;31;0;2464;63;74;136;179;19;55;0;254;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;16;0;0;0;0;118;0;0;1;0;0;0;106;295;19;45;84;20;0;568;39;85;81;1221;57;71;0;89;5;0;0;0;0;30;0;0;0;0;0;0;0;515;24;0;0;0;0;5;0;3;5;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;6;1;8;1;1;0;27;3;16;3;3;0;0;0;591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;613321;1;50;3;13412;4515;66,3%;-1;-1;0,0%;4400,29388;1,660786867;5;590;25;29;14;20;56;0;77;79;51;39;33;2;10;0;24;0;148;2442;40;42;102;71;0;249;84;94;84;93;31;67;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;9;0;854;2;0;0;11;0;3;3;1;3;8;0;81;0;4;0;2;0;5;7;0;1;5;0;3;1;2;3;0;3;0;6;0;0;0;3;0;0;0;2;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;156;25;24;33;20;0;2439;60;36;114;143;14;30;0;191;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;66;0;0;0;1;169;0;0;8;0;0;0;95;154;21;16;77;24;0;586;37;80;68;1246;57;42;0;57;5;1;4;0;0;65;0;0;4;1;9;4;2;523;72;0;0;0;0;8;0;0;3;0;0;0;0;0;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;7;3;9;2;1;0;35;5;22;4;4;0;0;0;624;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;613321;8;1;None;13412;5800;56,8%;-1;-1;0,0%;115,6559939;1,496324062;1;323;20;14;10;22;103;0;29;56;37;96;14;2;9;0;7;0;120;2048;22;37;82;54;0;109;47;55;42;31;12;45;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2;791;6;1;0;14;0;5;1;2;4;26;0;169;0;0;0;0;0;2;1;0;1;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;137;27;32;17;13;0;2108;28;34;95;127;4;13;0;187;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;258;578;45;77;120;59;0;1098;135;114;211;1340;87;108;0;190;6;4;2;2;0;60;13;0;5;0;1;33;1;523;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;97;13;10;12;3;1;0;38;5;50;3;6;0;0;0;467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
tensorflow;ur;pos;TRUE;613321;8;5;None;13412;5538;58,7%;-1;-1;0,0%;603,9746628;1,741439342;5;173;4;6;11;13;38;0;16;36;28;34;12;1;14;0;20;0;200;2051;34;40;87;74;0;183;73;66;70;48;17;38;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;0;813;2;1;0;9;0;4;1;1;4;3;0;85;0;5;0;1;0;0;6;0;1;3;0;3;0;0;3;0;4;0;13;0;0;0;2;39;0;2;2;0;11;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;257;181;28;20;19;19;0;2236;51;65;107;117;9;34;0;173;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;6;0;4;23;0;3;3;1;119;3;0;13;0;0;0;246;550;40;68;115;42;0;926;102;111;136;1336;78;96;0;158;6;1;2;2;0;64;0;0;3;0;1;6;0;523;31;0;0;0;0;6;0;3;4;0;0;0;0;0;2;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;6;5;4;2;3;0;23;3;20;3;5;0;0;0;573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
